consumer_id,region_id,node_id_,act_date,deact_date,is_act
39,5,4,09-04-2020,23-04-2020,1
40,2,1,30-03-2020,10-04-2020,1
41,5,4,01-05-2020,28-05-2020,0
42,4,3,22-04-2020,17-05-2020,0
43,2,3,17-03-2020,29-03-2020,1
44,3,2,08-05-2020,23-05-2020,0
45,2,2,16-04-2020,21-04-2020,1
46,1,4,17-04-2020,21-04-2020,1
47,5,1,15-03-2020,02-04-2020,0
48,5,1,02-04-2020,30-04-2020,1
49,2,3,25-02-2020,21-03-2020,0
50,2,4,01-04-2020,21-04-2020,0
51,1,2,02-04-2020,10-04-2020,0
52,5,5,09-04-2020,16-04-2020,1
53,4,1,22-03-2020,08-04-2020,0
54,4,4,14-05-2020,27-05-2020,0
55,5,3,13-04-2020,16-04-2020,0
56,4,1,07-03-2020,21-03-2020,1
57,5,3,29-03-2020,27-04-2020,0
58,3,5,21-03-2020,12-04-2020,0
59,3,5,05-04-2020,30-04-2020,0
60,5,2,29-02-2020,06-03-2020,1
61,4,5,16-03-2020,22-03-2020,1
62,2,1,12-04-2020,22-04-2020,0
63,1,2,07-04-2020,05-05-2020,0
64,2,4,31-03-2020,26-04-2020,1
65,1,5,15-05-2020,29-05-2020,0
66,1,2,13-05-2020,07-06-2020,1
67,3,4,20-03-2020,11-04-2020,1
68,3,2,08-05-2020,29-05-2020,0
69,1,2,29-03-2020,17-04-2020,1
70,3,5,14-03-2020,03-04-2020,0
71,1,3,11-04-2020,27-04-2020,0
72,3,5,30-03-2020,18-04-2020,0
73,1,2,21-04-2020,28-04-2020,1
74,5,3,04-04-2020,02-05-2020,0
75,4,1,03-04-2020,09-04-2020,0
76,2,1,12-04-2020,24-04-2020,0
77,5,2,14-04-2020,19-04-2020,1
78,5,4,06-05-2020,10-05-2020,0
79,1,1,06-04-2020,10-04-2020,0
80,4,3,24-05-2020,14-06-2020,0
81,1,4,28-04-2020,23-05-2020,1
82,2,5,01-04-2020,05-04-2020,1
83,2,1,08-03-2020,22-03-2020,0
84,1,5,13-04-2020,01-05-2020,0
85,5,5,22-04-2020,26-04-2020,1
86,4,2,23-03-2020,23-03-2020,0
87,2,5,28-03-2020,05-04-2020,1
88,3,5,16-04-2020,05-05-2020,1
89,5,1,31-03-2020,16-04-2020,0
90,4,2,11-04-2020,22-04-2020,1
91,4,2,11-04-2020,27-04-2020,0
92,3,5,30-03-2020,17-04-2020,0
93,4,4,29-03-2020,03-04-2020,0
94,5,1,12-04-2020,26-04-2020,1
95,1,4,11-03-2020,11-03-2020,0
96,3,3,18-04-2020,23-04-2020,0
97,3,3,09-04-2020,09-04-2020,0
98,1,5,17-03-2020,30-03-2020,1
99,2,5,06-04-2020,25-04-2020,0
100,1,1,28-02-2020,21-03-2020,0
101,2,1,22-03-2020,02-04-2020,0
102,1,1,15-03-2020,17-03-2020,1
103,4,1,10-04-2020,19-04-2020,1
104,4,5,27-03-2020,13-04-2020,0
105,1,1,25-02-2020,13-03-2020,0
106,2,1,20-05-2020,13-06-2020,1
107,2,4,05-05-2020,10-05-2020,0
108,1,1,06-03-2020,13-03-2020,1
109,4,1,19-03-2020,05-04-2020,1
110,2,2,15-02-2020,03-03-2020,0
111,4,1,21-04-2020,22-04-2020,1
112,1,2,13-04-2020,03-05-2020,0
113,1,3,25-04-2020,20-05-2020,0
114,1,2,21-02-2020,17-03-2020,0
115,5,1,17-05-2020,06-06-2020,1
116,1,4,13-04-2020,12-05-2020,0
117,5,4,09-04-2020,26-04-2020,0
118,3,1,09-03-2020,28-03-2020,0
119,2,5,28-04-2020,15-05-2020,1
120,1,2,20-04-2020,24-04-2020,0
121,3,1,11-03-2020,29-03-2020,0
122,2,3,24-03-2020,17-04-2020,0
123,4,4,06-04-2020,25-04-2020,1
124,3,2,14-03-2020,19-03-2020,1
125,2,5,02-04-2020,01-05-2020,0
126,4,5,31-03-2020,17-04-2020,0
127,5,3,11-04-2020,12-04-2020,1
128,4,3,03-05-2020,18-05-2020,0
129,3,4,18-05-2020,24-05-2020,1
130,3,5,26-03-2020,31-03-2020,1
131,3,3,19-03-2020,21-03-2020,0
132,4,1,07-03-2020,12-03-2020,1
133,2,5,03-04-2020,19-04-2020,0
134,1,2,30-03-2020,17-04-2020,0
135,5,3,26-03-2020,21-04-2020,0
136,3,5,27-04-2020,30-04-2020,1
137,1,2,17-03-2020,24-03-2020,0
138,4,2,24-04-2020,15-05-2020,0
139,4,5,15-03-2020,09-04-2020,0
140,1,5,10-04-2020,09-05-2020,1
141,3,5,04-04-2020,06-04-2020,0
142,1,2,17-03-2020,18-03-2020,0
143,5,3,17-04-2020,18-04-2020,0
144,3,4,28-04-2020,29-04-2020,1
145,5,1,04-04-2020,12-04-2020,1
146,1,1,16-04-2020,06-05-2020,0
147,1,4,17-05-2020,21-05-2020,0
148,4,2,04-03-2020,15-03-2020,1
149,1,4,02-04-2020,12-04-2020,0
150,2,2,25-03-2020,21-04-2020,1
151,1,3,28-03-2020,25-04-2020,1
152,4,3,16-03-2020,27-03-2020,0
153,3,2,29-04-2020,05-05-2020,1
154,2,4,19-04-2020,27-04-2020,0
155,4,2,29-04-2020,12-05-2020,0
156,5,4,31-03-2020,17-04-2020,0
157,2,4,05-04-2020,05-04-2020,1
158,5,3,05-03-2020,19-03-2020,0
159,5,5,30-04-2020,30-04-2020,0
160,4,4,31-03-2020,16-04-2020,0
161,1,3,11-03-2020,16-03-2020,1
162,2,1,13-03-2020,31-03-2020,0
163,4,4,28-02-2020,01-03-2020,0
164,3,1,26-03-2020,15-04-2020,0
165,4,2,14-03-2020,05-04-2020,1
166,2,2,05-05-2020,30-05-2020,1
167,4,1,01-04-2020,24-04-2020,0
168,5,4,11-05-2020,30-05-2020,0
169,1,5,17-04-2020,28-04-2020,1
170,5,4,07-03-2020,12-03-2020,0
171,1,5,21-04-2020,11-05-2020,1
172,2,5,20-04-2020,13-05-2020,1
173,5,2,14-04-2020,27-04-2020,0
174,4,4,17-04-2020,06-05-2020,1
175,1,3,09-05-2020,27-05-2020,0
176,2,1,20-05-2020,22-05-2020,0
177,3,1,25-03-2020,27-03-2020,0
178,1,5,05-06-2020,02-07-2020,1
179,4,2,31-03-2020,27-04-2020,0
180,1,4,26-02-2020,27-02-2020,0
181,4,5,26-04-2020,21-05-2020,0
182,3,3,28-03-2020,17-04-2020,1
183,2,1,07-05-2020,12-05-2020,0
184,2,2,01-04-2020,17-04-2020,0
185,5,4,26-04-2020,12-05-2020,0
186,2,2,02-04-2020,16-04-2020,1
187,1,3,02-04-2020,22-04-2020,1
188,1,2,29-03-2020,07-04-2020,0
189,4,1,13-02-2020,23-02-2020,0
190,5,3,19-04-2020,23-04-2020,1
191,5,1,26-03-2020,22-04-2020,0
192,5,2,10-04-2020,28-04-2020,1
193,5,4,15-04-2020,19-04-2020,1
194,4,2,15-05-2020,22-05-2020,0
195,4,3,18-03-2020,15-04-2020,1
196,5,2,16-04-2020,16-04-2020,0
197,2,3,16-04-2020,28-04-2020,0
198,3,3,13-04-2020,15-04-2020,0
199,2,5,22-03-2020,10-04-2020,1
200,1,5,08-05-2020,13-05-2020,0
201,4,4,01-03-2020,13-03-2020,0
202,2,5,25-03-2020,13-04-2020,0
203,5,1,03-04-2020,30-04-2020,1
204,1,5,04-04-2020,21-04-2020,0
205,2,2,28-02-2020,14-03-2020,0
206,2,5,21-02-2020,10-03-2020,0
207,4,5,18-03-2020,27-03-2020,1
208,2,4,23-03-2020,10-04-2020,1
209,4,2,12-03-2020,28-03-2020,0
210,5,3,29-02-2020,22-03-2020,0
211,1,4,12-04-2020,05-05-2020,1
212,2,5,07-04-2020,17-04-2020,0
213,3,1,27-03-2020,05-04-2020,1
214,2,4,29-02-2020,08-03-2020,1
215,2,4,27-04-2020,05-05-2020,0
216,3,3,04-04-2020,16-04-2020,1
217,1,1,19-03-2020,09-04-2020,0
218,5,1,15-04-2020,09-05-2020,0
219,2,2,08-04-2020,13-04-2020,0
220,2,3,30-04-2020,28-05-2020,1
221,4,1,11-04-2020,24-04-2020,0
222,1,5,06-04-2020,08-04-2020,0
223,4,3,06-04-2020,03-05-2020,0
224,2,1,12-04-2020,30-04-2020,1
225,3,1,29-04-2020,27-05-2020,0
226,2,1,11-04-2020,18-04-2020,0
227,1,3,29-02-2020,29-03-2020,0
228,4,5,11-04-2020,26-04-2020,1
229,5,3,18-03-2020,07-04-2020,1
230,3,1,26-04-2020,27-04-2020,0
231,3,1,09-04-2020,13-04-2020,0
232,4,5,21-03-2020,02-04-2020,1
233,2,4,02-04-2020,08-04-2020,0
234,2,4,21-03-2020,01-04-2020,1
235,1,5,02-04-2020,27-04-2020,1
236,4,1,29-03-2020,27-04-2020,0
237,1,2,28-02-2020,13-03-2020,1
238,4,1,14-03-2020,25-03-2020,0
239,4,4,18-03-2020,04-04-2020,0
240,2,4,12-04-2020,25-04-2020,0
241,4,2,12-03-2020,06-04-2020,1
242,3,4,24-03-2020,25-03-2020,0
243,1,5,13-02-2020,23-02-2020,0
244,1,3,09-04-2020,10-04-2020,0
245,3,5,19-04-2020,21-04-2020,1
246,1,5,27-04-2020,28-04-2020,0
247,3,4,29-02-2020,23-03-2020,0
248,4,5,08-04-2020,09-04-2020,0
249,5,1,02-04-2020,27-04-2020,1
250,3,2,21-03-2020,21-03-2020,1
251,2,2,20-03-2020,07-04-2020,0
252,4,2,01-04-2020,23-04-2020,0
253,4,5,13-05-2020,10-06-2020,1
254,1,3,23-02-2020,28-02-2020,0
255,4,4,28-04-2020,09-05-2020,1
256,3,2,20-04-2020,27-04-2020,1
257,5,4,04-05-2020,01-06-2020,0
258,1,1,25-04-2020,06-05-2020,1
259,2,1,21-03-2020,17-04-2020,0
260,4,3,22-04-2020,19-05-2020,0
261,2,4,23-04-2020,18-05-2020,0
262,3,4,03-04-2020,09-04-2020,1
263,2,3,07-03-2020,04-04-2020,0
264,4,2,30-03-2020,09-04-2020,0
265,1,1,28-03-2020,28-03-2020,0
266,3,3,26-04-2020,20-05-2020,1
267,3,3,04-04-2020,15-04-2020,0
268,4,2,06-03-2020,20-03-2020,0
269,5,2,24-03-2020,11-04-2020,0
270,4,3,02-04-2020,09-04-2020,1
271,3,1,09-03-2020,24-03-2020,1
272,2,2,09-02-2020,16-02-2020,0
273,2,1,08-04-2020,11-04-2020,0
274,1,3,09-04-2020,22-04-2020,1
275,2,4,20-03-2020,28-03-2020,0
276,1,1,16-03-2020,06-04-2020,1
277,1,3,18-04-2020,13-05-2020,1
278,1,5,28-03-2020,20-04-2020,0
279,4,1,06-04-2020,24-04-2020,1
280,2,3,26-03-2020,26-03-2020,0
281,2,1,25-03-2020,09-04-2020,0
282,1,1,10-04-2020,09-05-2020,0
283,1,2,04-04-2020,28-04-2020,1
284,1,2,27-05-2020,04-06-2020,0
285,3,3,15-05-2020,21-05-2020,0
286,4,4,02-04-2020,19-04-2020,0
287,1,2,13-04-2020,04-05-2020,1
288,4,4,18-03-2020,29-03-2020,0
289,3,1,23-04-2020,30-04-2020,0
290,4,4,05-03-2020,05-03-2020,0
291,5,3,07-04-2020,06-05-2020,1
292,1,2,19-04-2020,07-05-2020,1
293,5,1,03-04-2020,22-04-2020,0
294,2,1,04-04-2020,28-04-2020,0
295,2,3,17-03-2020,22-03-2020,1
296,5,4,19-02-2020,18-03-2020,0
297,1,2,29-03-2020,04-04-2020,1
298,4,4,20-04-2020,14-05-2020,1
299,3,2,14-04-2020,09-05-2020,0
300,2,4,20-05-2020,13-06-2020,1
301,3,2,01-04-2020,04-04-2020,0
302,1,1,19-05-2020,05-06-2020,0
303,1,5,31-03-2020,07-04-2020,0
304,5,5,27-04-2020,13-05-2020,1
305,1,1,15-04-2020,05-05-2020,0
306,4,1,11-04-2020,23-04-2020,0
307,5,4,17-03-2020,15-04-2020,0
308,3,4,15-03-2020,29-03-2020,1
309,5,2,12-03-2020,24-03-2020,0
310,5,5,11-04-2020,04-05-2020,0
311,3,1,23-03-2020,23-03-2020,0
312,5,4,01-04-2020,23-04-2020,1
313,3,5,09-05-2020,10-05-2020,1
314,1,5,16-04-2020,11-05-2020,0
315,3,5,18-03-2020,20-03-2020,0
316,4,2,24-04-2020,10-05-2020,1
317,2,2,11-04-2020,24-04-2020,0
318,4,5,07-04-2020,06-05-2020,1
319,1,3,04-04-2020,06-04-2020,1
320,3,4,15-04-2020,09-05-2020,0
321,3,3,30-04-2020,27-05-2020,1
322,5,2,13-03-2020,30-03-2020,0
323,1,4,06-04-2020,11-04-2020,0
324,1,3,23-03-2020,13-04-2020,0
325,2,4,10-05-2020,25-05-2020,1
326,4,4,05-04-2020,20-04-2020,0
327,5,1,18-03-2020,20-03-2020,0
328,3,1,21-03-2020,29-03-2020,0
329,5,5,04-05-2020,23-05-2020,1
330,5,2,04-04-2020,21-04-2020,0
331,5,1,15-03-2020,11-04-2020,0
332,5,1,12-04-2020,01-05-2020,0
333,5,2,05-04-2020,05-04-2020,1
334,2,5,25-04-2020,24-05-2020,1
335,2,4,15-03-2020,18-03-2020,0
336,2,5,30-03-2020,02-04-2020,0
337,3,2,28-04-2020,17-05-2020,1
338,3,5,26-04-2020,28-04-2020,0
339,2,2,11-03-2020,21-03-2020,1
340,4,4,14-03-2020,14-03-2020,1
341,5,5,29-04-2020,16-05-2020,0
342,1,3,19-04-2020,20-04-2020,1
343,2,2,16-03-2020,11-04-2020,0
344,1,3,09-04-2020,13-04-2020,0
345,4,1,21-03-2020,07-04-2020,0
346,4,4,02-05-2020,10-05-2020,1
347,1,4,28-03-2020,20-04-2020,0
348,3,3,21-03-2020,31-03-2020,0
349,3,3,11-04-2020,02-05-2020,0
350,2,4,11-04-2020,14-04-2020,1
351,3,1,17-03-2020,25-03-2020,0
352,5,4,18-04-2020,21-04-2020,0
353,3,3,27-03-2020,20-04-2020,0
354,5,1,11-05-2020,18-05-2020,1
355,3,4,03-05-2020,22-05-2020,1
356,5,5,26-03-2020,22-04-2020,0
357,4,5,13-04-2020,10-05-2020,0
358,3,1,11-04-2020,17-04-2020,1
359,2,3,13-03-2020,03-04-2020,0
360,5,1,13-02-2020,28-02-2020,1
361,5,1,18-04-2020,17-05-2020,1
362,5,1,05-04-2020,16-04-2020,0
363,5,4,27-03-2020,24-04-2020,1
364,4,1,20-04-2020,01-05-2020,0
365,2,5,29-04-2020,23-05-2020,0
366,2,4,09-05-2020,16-05-2020,0
367,3,2,07-04-2020,24-04-2020,1
368,1,4,22-04-2020,04-05-2020,0
369,4,1,20-03-2020,02-04-2020,0
370,5,5,04-05-2020,21-05-2020,0
371,5,5,03-05-2020,30-05-2020,1
372,2,5,23-03-2020,11-04-2020,0
373,5,4,29-04-2020,09-05-2020,0
374,2,5,21-02-2020,11-03-2020,0
375,1,5,30-03-2020,01-04-2020,1
376,5,1,02-04-2020,15-04-2020,1
377,4,2,25-04-2020,25-04-2020,0
378,2,2,02-04-2020,02-04-2020,0
379,5,1,11-04-2020,22-04-2020,1
380,1,4,08-04-2020,25-04-2020,0
381,1,2,23-03-2020,14-04-2020,1
382,4,3,24-02-2020,08-03-2020,1
383,2,2,06-05-2020,15-05-2020,0
384,3,3,17-04-2020,13-05-2020,1
385,2,4,03-05-2020,12-05-2020,0
386,1,5,06-05-2020,29-05-2020,0
387,1,5,09-03-2020,21-03-2020,0
388,3,2,12-04-2020,18-04-2020,1
389,4,2,19-03-2020,31-03-2020,0
390,2,1,21-03-2020,21-03-2020,0
391,3,2,11-04-2020,19-04-2020,0
392,2,3,02-03-2020,23-03-2020,1
393,2,3,21-03-2020,03-04-2020,0
394,4,1,14-04-2020,12-05-2020,0
395,1,3,01-04-2020,14-04-2020,0
396,3,2,17-04-2020,01-05-2020,1
397,4,3,01-04-2020,25-04-2020,1
398,3,4,18-03-2020,10-04-2020,0
399,3,1,01-04-2020,02-04-2020,0
400,4,5,12-03-2020,28-03-2020,1
401,1,2,12-02-2020,18-02-2020,0
402,2,4,04-04-2020,19-04-2020,1
403,3,2,24-04-2020,29-04-2020,1
404,5,5,04-02-2020,04-02-2020,0
405,4,2,23-03-2020,30-03-2020,1
406,5,2,06-04-2020,17-04-2020,0
407,3,5,20-03-2020,31-03-2020,0
408,5,3,09-04-2020,20-04-2020,0
409,5,5,20-04-2020,30-04-2020,1
410,2,2,01-04-2020,25-04-2020,0
411,2,1,20-05-2020,01-06-2020,0
412,4,5,13-03-2020,20-03-2020,0
413,3,1,07-04-2020,13-04-2020,1
414,1,2,12-03-2020,17-03-2020,0
415,5,1,09-03-2020,01-04-2020,0
416,1,3,19-04-2020,26-04-2020,0
417,1,1,16-02-2020,28-02-2020,1
418,1,3,05-03-2020,22-03-2020,1
419,1,4,07-03-2020,14-03-2020,0
420,2,2,03-04-2020,30-04-2020,0
421,3,2,30-03-2020,14-04-2020,1
422,1,5,14-04-2020,03-05-2020,0
423,4,5,31-03-2020,09-04-2020,1
424,1,2,05-04-2020,17-04-2020,1
425,3,5,19-03-2020,10-04-2020,0
426,1,4,17-04-2020,11-05-2020,1
427,4,5,28-04-2020,25-05-2020,0
428,2,4,18-04-2020,08-05-2020,0
429,5,1,13-04-2020,17-04-2020,0
430,2,3,26-03-2020,31-03-2020,1
431,3,1,10-03-2020,08-04-2020,0
432,1,1,08-03-2020,14-03-2020,0
433,4,1,18-03-2020,02-04-2020,0
434,5,1,11-03-2020,03-04-2020,1
435,3,2,27-03-2020,31-03-2020,0
436,3,1,20-03-2020,06-04-2020,0
437,1,2,02-04-2020,05-04-2020,0
438,4,2,04-04-2020,24-04-2020,1
439,3,3,18-04-2020,26-04-2020,1
440,5,1,04-03-2020,17-03-2020,0
441,4,3,03-04-2020,12-04-2020,0
442,1,3,25-04-2020,08-05-2020,1
443,2,4,12-04-2020,14-04-2020,0
444,3,5,08-03-2020,18-03-2020,1
445,2,1,23-04-2020,29-04-2020,1
446,3,5,28-04-2020,13-05-2020,0
447,5,1,13-03-2020,01-04-2020,1
448,3,5,09-05-2020,19-05-2020,0
449,3,3,01-04-2020,10-04-2020,0
450,3,5,26-04-2020,04-05-2020,0
451,1,4,21-04-2020,25-04-2020,1
452,2,1,13-03-2020,18-03-2020,0
453,1,2,11-04-2020,11-04-2020,0
454,2,5,24-04-2020,21-05-2020,0
455,1,2,05-03-2020,16-03-2020,1
456,2,2,17-03-2020,02-04-2020,0
457,1,4,24-04-2020,01-05-2020,0
458,4,5,14-03-2020,14-03-2020,0
459,3,2,24-03-2020,18-04-2020,1
460,3,1,28-02-2020,24-03-2020,1
461,1,1,07-03-2020,01-04-2020,0
462,1,4,20-04-2020,21-04-2020,0
463,4,1,01-05-2020,13-05-2020,1
464,1,5,18-04-2020,20-04-2020,0
465,4,3,13-03-2020,26-03-2020,1
466,1,2,11-03-2020,28-03-2020,1
467,3,1,22-03-2020,27-03-2020,0
468,4,4,18-03-2020,08-04-2020,1
469,2,1,29-03-2020,23-04-2020,0
470,3,3,17-03-2020,11-04-2020,0
471,2,2,04-04-2020,16-04-2020,0
472,4,4,10-04-2020,01-05-2020,1
473,5,2,24-04-2020,25-04-2020,0
474,3,4,18-03-2020,16-04-2020,0
475,2,1,29-02-2020,21-03-2020,0
476,3,2,15-04-2020,22-04-2020,1
477,3,5,20-03-2020,18-04-2020,0
478,3,4,29-03-2020,30-03-2020,0
479,3,1,24-03-2020,07-04-2020,0
480,2,5,11-04-2020,23-04-2020,1
481,1,2,28-03-2020,22-04-2020,1
482,3,1,21-04-2020,25-04-2020,0
483,5,2,28-03-2020,09-04-2020,0
484,3,1,24-04-2020,06-05-2020,1
485,2,2,31-03-2020,16-04-2020,0
486,3,3,18-03-2020,30-03-2020,1
487,3,2,02-03-2020,31-03-2020,1
488,5,3,17-03-2020,12-04-2020,0
489,4,1,11-03-2020,24-03-2020,1
490,5,5,25-03-2020,27-03-2020,0
491,3,1,15-04-2020,12-05-2020,0
492,1,5,16-04-2020,05-05-2020,0
493,4,3,17-03-2020,18-03-2020,1
494,5,1,09-04-2020,13-04-2020,0
495,5,1,16-04-2020,06-05-2020,0
496,3,4,16-02-2020,24-02-2020,0
497,5,2,01-05-2020,26-05-2020,1
498,1,2,18-03-2020,04-04-2020,0
499,5,5,30-01-2020,02-02-2020,0
500,2,2,19-03-2020,14-04-2020,0
1,3,2,17-03-2020,17-03-2020,1
2,3,4,14-03-2020,31-12-2021,1
3,5,2,25-04-2020,31-12-2021,0
4,5,3,02-04-2020,31-12-2021,0
5,3,5,06-03-2020,31-12-2021,1
6,1,5,30-05-2020,31-12-2021,0
7,2,5,08-04-2020,31-12-2021,1
8,1,3,26-04-2020,31-12-2021,1
9,4,3,03-04-2020,31-12-2021,0
10,3,2,19-03-2020,31-12-2021,1
11,2,5,24-03-2020,31-12-2021,0
12,1,3,01-03-2020,31-12-2021,0
13,2,4,06-04-2020,31-12-2021,0
14,1,4,30-03-2020,31-12-2021,1
15,1,3,17-04-2020,31-12-2021,0
16,4,1,17-04-2020,31-12-2021,0
17,2,1,20-04-2020,31-12-2021,0
18,1,5,07-05-2020,31-12-2021,1
19,2,3,27-03-2020,31-12-2021,0
20,2,3,25-04-2020,31-12-2021,0
21,3,4,25-04-2020,31-12-2021,0
22,4,3,24-04-2020,31-12-2021,1
23,1,2,14-05-2020,31-12-2021,1
24,2,5,11-06-2020,31-12-2021,0
25,5,1,06-05-2020,31-12-2021,0
26,3,3,12-05-2020,31-12-2021,1
27,4,5,06-04-2020,31-12-2021,0
28,4,1,27-03-2020,31-12-2021,1
29,2,3,21-04-2020,31-12-2021,1
30,2,4,10-05-2020,31-12-2021,0
31,3,3,12-04-2020,31-12-2021,1
32,4,2,04-04-2020,31-12-2021,0
33,3,4,05-05-2020,31-12-2021,0
34,2,2,23-04-2020,31-12-2021,0
35,4,5,16-05-2020,31-12-2021,1
36,2,4,18-04-2020,31-12-2021,0
37,1,4,26-03-2020,31-12-2021,0
38,5,3,22-03-2020,31-12-2021,0
39,5,4,24-04-2020,31-12-2021,1
40,2,3,11-04-2020,31-12-2021,0
41,5,5,29-05-2020,31-12-2021,0
42,4,4,18-05-2020,31-12-2021,0
43,2,2,30-03-2020,31-12-2021,1
44,3,2,24-05-2020,31-12-2021,1
45,2,1,22-04-2020,31-12-2021,0
46,1,4,22-04-2020,31-12-2021,0
47,5,4,03-04-2020,31-12-2021,1
48,5,5,01-05-2020,31-12-2021,0
49,2,3,22-03-2020,31-12-2021,1
50,2,4,22-04-2020,31-12-2021,1
51,1,1,11-04-2020,31-12-2021,0
52,5,4,17-04-2020,31-12-2021,1
53,4,2,09-04-2020,31-12-2021,0
54,4,1,28-05-2020,31-12-2021,0
55,5,5,17-04-2020,31-12-2021,0
56,4,2,22-03-2020,31-12-2021,1
57,5,3,28-04-2020,31-12-2021,0
58,3,4,13-04-2020,31-12-2021,0
59,3,5,01-05-2020,31-12-2021,0
60,5,3,07-03-2020,31-12-2021,1
61,4,3,23-03-2020,31-12-2021,0
62,2,3,23-04-2020,31-12-2021,0
63,1,1,06-05-2020,31-12-2021,0
64,2,1,27-04-2020,31-12-2021,1
65,1,4,30-05-2020,31-12-2021,1
66,1,4,08-06-2020,31-12-2021,0
67,3,5,12-04-2020,31-12-2021,0
68,3,5,30-05-2020,31-12-2021,1
69,1,4,18-04-2020,31-12-2021,0
70,3,5,04-04-2020,31-12-2021,1
71,1,1,28-04-2020,31-12-2021,1
72,3,4,19-04-2020,31-12-2021,0
73,1,5,29-04-2020,31-12-2021,1
74,5,4,03-05-2020,31-12-2021,0
75,4,3,10-04-2020,31-12-2021,0
76,2,4,25-04-2020,31-12-2021,0
77,5,3,20-04-2020,31-12-2021,1
78,5,5,11-05-2020,31-12-2021,0
79,1,5,11-04-2020,31-12-2021,0
80,4,3,15-06-2020,31-12-2021,0
81,1,5,24-05-2020,31-12-2021,1
82,2,3,06-04-2020,31-12-2021,0
83,2,5,23-03-2020,31-12-2021,0
84,1,5,02-05-2020,31-12-2021,0
85,5,4,27-04-2020,31-12-2021,1
86,4,3,24-03-2020,31-12-2021,1
87,2,2,06-04-2020,31-12-2021,0
88,3,2,06-05-2020,31-12-2021,0
89,5,4,17-04-2020,31-12-2021,1
90,4,1,23-04-2020,31-12-2021,0
91,4,5,28-04-2020,31-12-2021,1
92,3,1,18-04-2020,31-12-2021,1
93,4,5,04-04-2020,31-12-2021,0
94,5,4,27-04-2020,31-12-2021,1
95,1,2,12-03-2020,31-12-2021,0
96,3,3,24-04-2020,31-12-2021,0
97,3,1,10-04-2020,31-12-2021,0
98,1,2,31-03-2020,31-12-2021,1
99,2,4,26-04-2020,31-12-2021,0
100,1,5,22-03-2020,31-12-2021,0
101,2,4,03-04-2020,31-12-2021,0
102,1,4,18-03-2020,31-12-2021,1
103,4,5,20-04-2020,31-12-2021,0
104,4,1,14-04-2020,31-12-2021,0
105,1,2,14-03-2020,31-12-2021,0
106,2,5,14-06-2020,31-12-2021,1
107,2,2,11-05-2020,31-12-2021,1
108,1,5,14-03-2020,31-12-2021,0
109,4,4,06-04-2020,31-12-2021,0
110,2,1,04-03-2020,31-12-2021,1
111,4,3,23-04-2020,31-12-2021,0
112,1,5,04-05-2020,31-12-2021,1
113,1,5,21-05-2020,31-12-2021,1
114,1,4,18-03-2020,31-12-2021,0
115,5,4,07-06-2020,31-12-2021,1
116,1,3,13-05-2020,31-12-2021,0
117,5,5,27-04-2020,31-12-2021,0
118,3,4,29-03-2020,31-12-2021,0
119,2,3,16-05-2020,31-12-2021,1
120,1,5,25-04-2020,31-12-2021,0
121,3,5,30-03-2020,31-12-2021,0
122,2,2,18-04-2020,31-12-2021,0
123,4,5,26-04-2020,31-12-2021,1
124,3,1,20-03-2020,31-12-2021,0
125,2,3,02-05-2020,31-12-2021,0
126,4,3,18-04-2020,31-12-2021,0
127,5,5,13-04-2020,31-12-2021,1
128,4,4,19-05-2020,31-12-2021,1
129,3,2,25-05-2020,31-12-2021,0
130,3,1,01-04-2020,31-12-2021,0
131,3,4,22-03-2020,31-12-2021,1
132,4,4,13-03-2020,31-12-2021,0
133,2,5,20-04-2020,31-12-2021,1
134,1,2,18-04-2020,31-12-2021,1
135,5,4,22-04-2020,31-12-2021,0
136,3,4,01-05-2020,31-12-2021,1
137,1,3,25-03-2020,31-12-2021,0
138,4,2,16-05-2020,31-12-2021,0
139,4,5,10-04-2020,31-12-2021,0
140,1,1,10-05-2020,31-12-2021,1
141,3,3,07-04-2020,31-12-2021,0
142,1,4,19-03-2020,31-12-2021,0
143,5,3,19-04-2020,31-12-2021,0
144,3,2,30-04-2020,31-12-2021,1
145,5,2,13-04-2020,31-12-2021,0
146,1,2,07-05-2020,31-12-2021,0
147,1,5,22-05-2020,31-12-2021,0
148,4,4,16-03-2020,31-12-2021,1
149,1,1,13-04-2020,31-12-2021,1
150,2,5,22-04-2020,31-12-2021,0
151,1,1,26-04-2020,31-12-2021,0
152,4,4,28-03-2020,31-12-2021,1
153,3,2,06-05-2020,31-12-2021,0
154,2,2,28-04-2020,31-12-2021,1
155,4,3,13-05-2020,31-12-2021,1
156,5,5,18-04-2020,31-12-2021,0
157,2,1,06-04-2020,31-12-2021,1
158,5,3,20-03-2020,31-12-2021,0
159,5,1,01-05-2020,31-12-2021,0
160,4,4,17-04-2020,31-12-2021,0
161,1,3,17-03-2020,31-12-2021,1
162,2,1,01-04-2020,31-12-2021,0
163,4,1,02-03-2020,31-12-2021,0
164,3,1,16-04-2020,31-12-2021,0
165,4,1,06-04-2020,31-12-2021,1
166,2,3,31-05-2020,31-12-2021,0
167,4,3,25-04-2020,31-12-2021,0
168,5,5,31-05-2020,31-12-2021,0
169,1,3,29-04-2020,31-12-2021,1
170,5,2,13-03-2020,31-12-2021,1
171,1,3,12-05-2020,31-12-2021,0
172,2,1,14-05-2020,31-12-2021,0
173,5,1,28-04-2020,31-12-2021,1
